feature,mean_abs_shap_overall,mean_abs_shap_Benign,mean_abs_shap_Likely benign,mean_abs_shap_Likely pathogenic,mean_abs_shap_Pathogenic
cscape_score,0.03631176825972024,0.02054808528586584,0.06102865416799748,0.04601544425418999,0.01765488933082764
dann_coding_dann_rankscore,0.03608845335486454,0.011229165370794164,0.017838407395921397,0.045980073839373796,0.0693061668133688
lrt_lrt_score,0.03562069636770928,0.03920324837130589,0.04641145049428611,0.03820734077239131,0.01866074583285381
revel_rankscore,0.035346613017740156,0.03428079270347135,0.01820910365543099,0.02742101263297791,0.06147554307908039
allofus250k_gvs_amr_ac,0.03469102721841179,0.08189896549116976,0.03612200040327783,0.012397271010870322,0.008345871968329218
provean_score,0.03432685394310102,0.01774331496070162,0.07389917481616937,0.021380709107763508,0.0242842168877696
eve_score,0.03400229795597656,0.027919507286302714,0.05893300181255854,0.026655055625959462,0.022501627099085535
chasmplus_stad_pval,0.03340983455950643,0.05235863972904615,0.04585080335716166,0.02164677672494503,0.013783118426872883
mutationtaster_rankscore,0.03316053125565248,0.04418496239577173,0.03636517874954182,0.033410819514771,0.018681164362525354
fitcons_fitcons_coding_score,0.032685071145674226,0.03404447020488503,0.023809975981517864,0.03669671027964156,0.03618912811665246
chasmplus_coad_pval,0.032236881237527236,0.03392378786374347,0.058136384071613756,0.01801905553331202,0.018868297481439707
sift_seqs,0.032014396297651966,0.03304256955813701,0.03359914163893378,0.02667503026085885,0.03474084373267821
cadd_score,0.0317472029016951,0.014888191737562336,0.06411322751414136,0.02902133276935462,0.01896605958572208
allofus250k_gvs_oth_ac,0.03169833469833015,0.06912749481553215,0.04476434485767717,0.011278932932119807,0.0016225661879914776
chasmplus_laml_pval,0.031027089311932984,0.04559852566768964,0.05797724597085673,0.00729637040090487,0.013236215208280689
chasmplus_tgct_pval,0.029826222186443936,0.06196454493650273,0.029618694122489866,0.019133530677151383,0.008588119009631752
esm1b_rankscore,0.02979652799943009,0.013211117166606778,0.034919496412915994,0.053291123065469084,0.017764375352728505
gnomad3_af_eas,0.029772598005027094,0.04992943829233392,0.030997652618051416,0.034268280823682794,0.0038950202860402474
chasmplus_score,0.02944629883244719,0.04495263988818251,0.02370920451953686,0.027216557564653594,0.021906793357415792
gerp_gerp_rs,0.029399046590577453,0.02245519869631397,0.018361239504311504,0.04964204902923469,0.027137699132449646
chasmplus_lusc_pval,0.02939707896969143,0.040103245517534754,0.02578782222411367,0.03593151878285946,0.015765729354257855
clinpred_rankscore,0.02913506070301898,0.05186544923272958,0.049630658502866076,0.011312133949641609,0.003732001126838657
chasmplus_ov_pval,0.029100530614512236,0.06229083417502635,0.03270524624232806,0.010215156385720325,0.011190885654974208
chasmplus_kirp_pval,0.028890014375983986,0.05578096798765309,0.018051753702079752,0.023108890666903272,0.01861844514729983
varity_r_varity_er_loo,0.028826221590969505,0.02775936939262709,0.04366061470133562,0.02250245792809936,0.021382444341815937
esm1b_score,0.02836762526789329,0.027207800928793907,0.03536028076213095,0.025444316150042414,0.02545810323060589
phylop_phylop100_vert,0.02809093944365902,0.01701618210840969,0.049574532074637793,0.013000671728671162,0.03277237186291745
chasmplus_blca_pval,0.027653634081128305,0.03593696317534456,0.04662719887093778,0.0166648609618568,0.011385513316374092
sift_score,0.02763686844627761,0.023801407392229815,0.05354158247121834,0.014539362842669823,0.018665121078992472
varity_r_varity_r,0.027635234826069686,0.03873494281922275,0.03164294538054459,0.026289487058171815,0.013873564046339585
gerp_gerp_nr,0.026696219876798065,0.02550876006649697,0.02586367471640281,0.03188680064830262,0.023525644075989862
siphy_logodds,0.02608395532724663,0.020944551511019066,0.036578327387691505,0.029284642364802917,0.017528300045473035
bayesdel_bayesdel_noaf_rankscore,0.025971956986568442,0.022372890901290708,0.009696318289071911,0.021511137160700154,0.050307481595211
metasvm_score,0.025833307089003943,0.03442964716928551,0.029133081185024612,0.015082297897921565,0.024688202103784085
sift_rankscore,0.02553466366046777,0.012482506711996817,0.03848270508605504,0.01657498649633548,0.03459845634748373
fathmm_mkl_fathmm_mkl_coding_score,0.025463454323611998,0.016709898814024418,0.028675875871127948,0.03550816284628494,0.02095987976301068
chasmplus_skcm_pval,0.024897662892044373,0.04820516935019645,0.014850131805816057,0.023047129536480544,0.013488220875684454
allofus250k_gvs_sas_ac,0.02462100888810499,0.08544909847392179,0.013034937078498168,0.0,0.0
chasmplus_uvm_pval,0.02455627912451745,0.045696879115002836,0.015087343459757785,0.022585029376196747,0.01485586454711242
chasmplus_cesc_pval,0.024450050343016012,0.03694966861874277,0.019428024129043736,0.03105165544042986,0.010370853183847693
allofus250k_gvs_all_an,0.024442017137353115,0.02285266432013401,0.05411329813444339,0.009983545287027808,0.010818560807807255
cscape_coding_score,0.02439741716061185,0.020164264497384017,0.03735306845806944,0.02350048833843332,0.016571847348560625
chasmplus_kirc_pval,0.02432105506223748,0.02194526296395158,0.02503017425882952,0.021477784592131965,0.02883099843403686
chasmplus_meso_pval,0.024041064996443297,0.0322884760734632,0.04285999664712142,0.014295251694982455,0.006720535570206125
chasmplus_skcm_score,0.023869924517635477,0.04544384124113927,0.010573742253983266,0.031623215839452254,0.007838898735967118
phdsnpg_fdr,0.02346789590943226,0.027141151713785908,0.01854372713978581,0.03236145372955157,0.015825251054605752
genocanyon_rankscore,0.023214957573760527,0.01540419189891373,0.01511215683102445,0.016993068001462167,0.04535041356364176
