feature,mean_abs_shap_overall,mean_abs_shap_Benign,mean_abs_shap_Likely benign,mean_abs_shap_Likely pathogenic,mean_abs_shap_Pathogenic
sift_med,0.06264786510504132,0.07539791755855439,0.04989781265138732,0.053562208489497,0.07173352172072657
fathmm_xf_coding_fathmm_xf_coding_score,0.061578990419551984,0.07009820113102523,0.03827900692199324,0.014780772785954977,0.12315798083923447
chasmplus_cesc_score,0.06055998846011862,0.06523195452898171,0.11643902244022887,0.055888022391427074,0.004680954479836838
funseq2_score,0.0604226637207228,0.05388073526401878,0.06696459217718045,0.06506040015296587,0.055784927288726104
metasvm_rankscore,0.05955117371979555,0.020811199322727087,0.09829114811720596,0.0962200140630673,0.022882333376181865
chasmplus_thym_score,0.05905288064564071,0.11070837488303178,0.007397386408227355,0.024750510548321756,0.09335525074298191
hg19_pos,0.05787098236687947,0.00914041045320659,0.016063191219136158,0.0996787735145446,0.10660155428063053
chasmplus_kirc_pval,0.05786462693016464,0.04399123498947427,0.11572925386009687,0.030581724477916215,0.04115629439317123
chasmplus_kirp_pval,0.057120756359079296,0.049902546185477216,0.0643389665325877,0.07009716254071023,0.044144350177542056
chasmplus_blca_score,0.056796481961866485,0.009888438949406508,0.10370452497431919,0.004945365311152301,0.10864759861258792
genocanyon_score,0.056796289474006806,0.06629591516729415,0.04729666378072126,0.031023757107233724,0.08256882184077809
revel_rankscore,0.05541122893935424,0.06840707789918878,0.04241537997945421,0.03427895922629178,0.07654349865248218
chasmplus_read_pval,0.05326704281878725,0.0708921515984926,0.035641934038964776,0.0787131372947989,0.02782094834289273
phylop_phylop470_mamm_r,0.052529505099595454,0.06763316673435989,0.037425843464925605,0.07743401704756292,0.027624993151533408
alfa_total_alt,0.04992333514495774,0.09984667028996543,0.06866303489779921,0.02898828156481312,0.0021953538272531862
gnomad3_af_oth,0.04701864054747546,0.06979978513085146,0.0428824725176719,0.024237495964174332,0.05115480857720416
chasmplus_ucs_pval,0.04649927586733203,0.00932174181339644,0.008287135891972348,0.08471141584273027,0.08367680992122908
ncer_score,0.04610513735290624,0.0349193807825474,0.05729089392325491,0.06877493080840139,0.023435343897421277
chasmplus_uvm_score,0.04169651280895278,0.07843158797321582,0.0668949744600198,0.016498051157907895,0.004961437644667612
gnomad3_af_nfe,0.04114162680737075,0.03631839292296201,0.07814823144676315,0.04596486069168546,0.004135022168072367
chasmplus_pval,0.03694845939362288,0.009523880655911317,0.0643730381313019,0.02482525310880806,0.049071665678470246
allofus250k_gvs_max_an,0.03665411702963573,0.07330823405926987,0.014193518488493055,0.02230348727882991,0.03681122829195009
allofus250k_gvs_afr_an,0.036597027199607016,0.008816992198411335,0.03799160721414454,0.03520244718510519,0.06437706220076699
chasmplus_chol_score,0.03523545817804296,0.03975806768937039,0.03071284866679475,0.009941729508189607,0.0605291868478171
allofus250k_gvs_all_af,0.034802173818456295,0.06960434763712944,0.019211322735187726,0.024899200886338884,0.025493824015169118
chasmplus_pcpg_score,0.034457446592517725,0.0004844154921845634,0.06891489318504634,0.05186608200526766,0.016564395687572335
alfa_latin_american_latin1_freq,0.03350340769814709,0.06700681539632608,0.03392837854200235,0.016964155514562384,0.016114281339697542
chasmplus_paad_score,0.0317517119981004,0.01764026453398098,0.03690172584358938,0.02660169815268926,0.045863159462142
allofus250k_gvs_eur_ac,0.030974854010323103,0.020794326140231977,0.06194970802066919,0.04020839777999701,0.0009469841003942404
chasmplus_hnsc_score,0.029259751437315944,0.05285778619475714,0.006795982027699672,0.05172352084698815,0.005661716679818805
regeneron_all_ac,0.028011469319715338,0.056022938639414495,0.01613628583316314,0.03393275515660021,0.005953897649683507
chasmplus_laml_score,0.025632408615142505,0.04114011958718016,0.014620679929687191,0.03664413730048564,0.010124697643217035
sift_seqs,0.025373916178015404,0.021913627376627453,0.00203021501537251,0.028834204979373407,0.04871761734068824
allofus250k_gvs_oth_af,0.024680812820334182,0.03469121941280469,0.01467040622808985,0.022867418535413037,0.026494207105029158
alfa_latin_american_latin2_freq,0.02448185200171444,0.048963704003599486,0.008704856243797071,0.02953231030461906,0.01072653745484214
