feature,mean_abs_shap_overall,mean_abs_shap_Benign,mean_abs_shap_Likely benign,mean_abs_shap_Likely pathogenic,mean_abs_shap_Pathogenic
dann_score,0.0065111407983344275,0.006055117440865273,0.004767723018086367,0.0066776167914864805,0.008544105942899588
chasmplus_meso_pval,0.006408409625933531,0.0033918691803728742,0.01783977259719141,0.002721435181911264,0.0016805615442585726
original_input_pos,0.006248296667107805,0.003675170452087949,0.003652982880770157,0.012200107996071144,0.0054649253395019715
allofus250k_gvs_all_an,0.00620930229093433,0.007806437603693775,0.005404001447953208,0.009003351713853263,0.002623418398237077
mutationtaster_rankscore,0.006202157979756017,0.0053438923859892235,0.004262689824525713,0.013185066758699963,0.0020169829498091645
phylop_phylop17_primate,0.006192801586658907,0.004231102033703116,0.004371806692127297,0.0076191437229055315,0.00854915389789968
chasmplus_luad_pval,0.005847399115661829,0.0037459826826101604,0.0061079340572106925,0.007297881168072868,0.006237798554753595
allofus250k_gvs_amr_an,0.0058234015475723735,0.007967489470406396,0.01130551203965743,0.0019133749574656936,0.002107229722759976
chasmplus_coad_pval,0.005730297355421022,0.0030477439042467915,0.003805302445097041,0.010333016306200472,0.0057351267661397845
sift_score,0.005645824463856196,0.006348528516698651,0.004123477785823128,0.008335296382357733,0.0037759951705452744
chasmplus_hnsc_pval,0.005443083102899282,0.003397899810263867,0.005839220695234708,0.004783552675716707,0.007751659230381844
chasmplus_laml_pval,0.005419054192860061,0.00505626777382293,0.010984155449704082,0.0022785509860765375,0.0033572425618366964
chasmplus_prad_pval,0.005410246383510765,0.005855542392201412,0.0046919107074904175,0.005336064676524737,0.0057574677578264965
varity_r_varity_r_loo,0.005392855240767828,0.0016158147248444244,0.005667133508674242,0.004755015452632763,0.009533457276919883
chasmplus_brca_pval,0.005369824071900524,0.006557334749712389,0.0040987161450243715,0.003577517861892624,0.0072457275309727115
chasmplus_esca_pval,0.005364516951026949,0.004325047243698143,0.004356336366149892,0.0033358794851030293,0.009440804709156732
chasmplus_kirp_pval,0.005296003463854147,0.004488930799927274,0.004151139515919346,0.004711741971963304,0.007832201567606664
allofus250k_gvs_afr_af,0.0051660078008852256,0.008814180109388225,0.002435853228822644,0.009252883832526808,0.0001611140328032264
cscape_coding_score,0.005030037893679713,0.0037161879568459056,0.0021085495616062913,0.009348190069029613,0.004947223987237041
allofus250k_gvs_eur_an,0.004978076239945865,0.00293765894410026,0.013640074815841905,0.00253841177777137,0.0007961594220699258
chasmplus_pcpg_pval,0.00494737793483456,0.0036375922502428397,0.0016301687181212788,0.0064479183871429275,0.00807383238383119
allofus250k_gvs_amr_ac,0.004927185656740928,0.004343623931754961,0.006184894127051021,0.007875656913343958,0.0013045676548137707
gnomad3_af_eas,0.004827282760486216,0.004313818008480435,0.013129304044789585,0.0016374197648278644,0.0002285892238469808
chasmplus_skcm_pval,0.00477662077196955,0.004331834910252675,0.003650436269511036,0.006589770719512022,0.004534441188602467
chasmplus_acc_pval,0.0047468104898451035,0.002120608366809747,0.008009110279234875,0.0030403433208722624,0.005817179992463529
allofus250k_gvs_all_ac,0.004691594199386022,0.0059450675793418385,0.0045467212395936965,0.0058960709920830145,0.0023785169865255403
